65	1.2104353605E0	1.3040933498E0	1.3107697901E0	1.247977152E0	1.0692155973E0	1.4644042214E0	1.2694235739E0	1.4312103E0	1.134400642E0	1.0225750781E0
66	1.2224769847E0	1.3129914823E0	1.3103581884E0	1.2460969256E0	1.0695421052E0	1.4689710717E0	1.2772109057E0	1.4359767858E0	1.1334368466E0	1.0233548281E0
67	1.2341705842E0	1.3118099432E0	1.3204307958E0	1.2496763852E0	1.0700651324E0	1.4743139487E0	1.2796952298E0	1.4448609598E0	1.1335230023E0	1.0239748873E0
68	1.2369695279E0	1.3132293519E0	1.3271485231E0	1.2540283327E0	1.0709589654E0	1.47673549E0	1.2849341979E0	1.4411641226E0	1.1354909067E0	1.0246175082E0
69	1.2359787132E0	1.3166410838E0	1.3276635151E0	1.2558730367E0	1.070877081E0	1.4839186999E0	1.2888238685E0	1.4494133452E0	1.1387582429E0	1.0249344995E0
70	1.2473798163E0	1.3154969916E0	1.33404902E0	1.2585127611E0	1.0723556202E0	1.4903863341E0	1.2951386965E0	1.453848981E0	1.1431696606E0	1.0258323056E0
71	1.2581020801E0	1.3204915685E0	1.3345892969E0	1.2599315781E0	1.074206212E0	1.499214698E0	1.3021309092E0	1.4635237108E0	1.1430794323E0	1.0263470605E0
72	1.2593026403E0	1.3191022082E0	1.3433491972E0	1.2722897226E0	1.0752391733E0	1.5093028681E0	1.3051314364E0	1.477936175E0	1.1424274839E0	1.0272104121E0
73	1.259395117E0	1.3215799988E0	1.3515539432E0	1.2747019404E0	1.0777655037E0	1.5218270331E0	1.3078939809E0	1.4892737768E0	1.1485581445E0	1.0270548225E0
74	1.2769706097E0	1.3258741002E0	1.3572633174E0	1.2709111543E0	1.0781576018E0	1.5330510474E0	1.3191753707E0	1.5025732804E0	1.1495028453E0	1.0278768399E0
75	1.2818193939E0	1.3401787956E0	1.360295853E0	1.2718377354E0	1.0785676699E0	1.5374119229E0	1.3288385249E0	1.5124885257E0	1.1506076722E0	1.0285280232E0
76	1.2932699381E0	1.3450701625E0	1.3702602781E0	1.2725995774E0	1.0804586075E0	1.5396148738E0	1.3305109067E0	1.5144268381E0	1.1529192034E0	1.0286142907E0
77	1.3023047008E0	1.3511747784E0	1.3729754503E0	1.2797340329E0	1.0799307466E0	1.5483018512E0	1.3361189618E0	1.5232430295E0	1.1535558946E0	1.0291018167E0
78	1.3108588856E0	1.3551227284E0	1.3742765463E0	1.2809672933E0	1.0804374409E0	1.5520740342E0	1.3365414126E0	1.5356760185E0	1.1576309623E0	1.0298843048E0
79	1.3079469701E0	1.3650135255E0	1.3758318001E0	1.2846428863E0	1.0813189237E0	1.5546015549E0	1.3412102876E0	1.5324078209E0	1.1596514164E0	1.0306930239E0
80	1.3159604303E0	1.3694966164E0	1.3832536421E0	1.2881395622E0	1.0821006371E0	1.5624898756E0	1.3416249599E0	1.5410211655E0	1.1587006457E0	1.0315797259E0
81	1.3343414643E0	1.3812028628E0	1.3826544327E0	1.2937952927E0	1.0842603489E0	1.570158355E0	1.3372341228E0	1.5406595451E0	1.161239506E0	1.0322993125E0
82	1.3362577886E0	1.3932006416E0	1.3883033667E0	1.2956201769E0	1.0848926399E0	1.575617581E0	1.3387978194E0	1.5427619149E0	1.1664453782E0	1.0326082901E0
83	1.3504041914E0	1.3969819474E0	1.3957575191E0	1.2937733246E0	1.0852518918E0	1.5877107719E0	1.3417947729E0	1.5551422186E0	1.1683330374E0	1.0332492687E0
84	1.3536768756E0	1.3971193638E0	1.407182209E0	1.2971091157E0	1.086870112E0	1.5930441189E0	1.34726746E0	1.5676062405E0	1.1697917415E0	1.0339577228E0
85	1.3580995293E0	1.4031313957E0	1.412390723E0	1.3025638001E0	1.0895172478E0	1.5945748539E0	1.3481917705E0	1.5838252012E0	1.1749802102E0	1.0345891306E0
86	1.3615746457E0	1.411096184E0	1.4184440686E0	1.3038455667E0	1.0903802738E0	1.5958283551E0	1.3559394896E0	1.5900845409E0	1.1774743326E0	1.034456914E0
87	1.3681778311E0	1.4128208925E0	1.4273992628E0	1.3035602832E0	1.0914972597E0	1.6056701639E0	1.3575753492E0	1.6018529548E0	1.1825661004E0	1.0349998431E0
88	1.3814781488E0	1.4149857037E0	1.4345905059E0	1.3038770089E0	1.0928793489E0	1.6110854435E0	1.3571031847E0	1.6078749987E0	1.1833472919E0	1.0360853493E0
89	1.3867412333E0	1.4235263619E0	1.4345590716E0	1.3095101024E0	1.0938844402E0	1.6209756419E0	1.3590076515E0	1.6115255339E0	1.1865360607E0	1.0367195471E0
90	1.3993252171E0	1.4309260105E0	1.4363681842E0	1.3163899498E0	1.0947589392E0	1.6382041819E0	1.3635069564E0	1.6168953913E0	1.1870086682E0	1.0375434858E0
91	1.4082072623E0	1.4352918983E0	1.4446093815E0	1.3208478526E0	1.0955668077E0	1.6401989731E0	1.3690955665E0	1.6234714417E0	1.1894689599E0	1.038372911E0
92	1.4202474522E0	1.4454320922E0	1.4474276501E0	1.3245949045E0	1.0958041668E0	1.6457391232E0	1.3738623291E0	1.6200886387E0	1.1935726554E0	1.03904404E0
93	1.4285211243E0	1.4429873446E0	1.4502721763E0	1.3281383763E0	1.0969304245E0	1.652502891E0	1.379163365E0	1.630985359E0	1.1953120091E0	1.0394962111E0
94	1.4295001544E0	1.4491974444E0	1.4535042512E0	1.3324896606E0	1.0977684057E0	1.6588015593E0	1.3853475539E0	1.6368881149E0	1.1989757707E0	1.0397846975E0
95	1.4285297544E0	1.4549825158E0	1.4588202703E0	1.3365663329E0	1.0984344647E0	1.6693962553E0	1.3944715567E0	1.6465691776E0	1.201030136E0	1.0409578619E0
96	1.4368293516E0	1.462962409E0	1.4600776792E0	1.3373516595E0	1.0993152953E0	1.6760165896E0	1.4036539931E0	1.6494727107E0	1.2021694154E0	1.041745368E0
97	1.4355854868E0	1.479355642E0	1.4633584036E0	1.3412541642E0	1.1005154525E0	1.6867499949E0	1.4113502493E0	1.6562614827E0	1.2053696313E0	1.0415735685E0
98	1.4370422078E0	1.484473758E0	1.4739446969E0	1.3425010246E0	1.1021864332E0	1.7003557495E0	1.4133104866E0	1.6594188183E0	1.2072958882E0	1.0420236987E0
99	1.448460587E0	1.4864959162E0	1.4794744851E0	1.3422176917E0	1.1020651572E0	1.7093524976E0	1.4176689584E0	1.6748215323E0	1.2097953103E0	1.0424538193E0
100	1.4565464687E0	1.4925707705E0	1.485713129E0	1.3446697787E0	1.1033090296E0	1.7263249863E0	1.4235527608E0	1.6941358558E0	1.212971169E0	1.0427093345E0
101	1.4629821981E0	1.4967140747E0	1.4868694001E0	1.3514846598E0	1.1031765378E0	1.7307653147E0	1.4289857565E0	1.6938519549E0	1.2162400098E0	1.0421200236E0
102	1.4679078336E0	1.4996641906E0	1.4917873854E0	1.3536973315E0	1.1051204301E0	1.7370268424E0	1.4350557251E0	1.7040009256E0	1.2180624167E0	1.0424792929E0
103	1.4738110728E0	1.5149502067E0	1.5039570386E0	1.3605875158E0	1.1060478224E0	1.7428649391E0	1.4467785875E0	1.7099686525E0	1.2200983015E0	1.0423578955E0
104	1.4808658618E0	1.5193557624E0	1.5119833511E0	1.3655126333E0	1.1081391997E0	1.7434550615E0	1.444705387E0	1.7206929436E0	1.2229820378E0	1.042978179E0
105	1.4931590944E0	1.5217165076E0	1.5145104516E0	1.3706325963E0	1.1090716301E0	1.7458096616E0	1.4434014536E0	1.7294639683E0	1.2237371313E0	1.0435511035E0
106	1.5000941474E0	1.5283975292E0	1.5204889118E0	1.375161675E0	1.1101264059E0	1.7512782986E0	1.4486245447E0	1.7415688714E0	1.2278819966E0	1.0441536187E0
107	1.5125096745E0	1.5468440216E0	1.5201537926E0	1.3772656482E0	1.1122608374E0	1.7609049158E0	1.4559059125E0	1.7570782192E0	1.2310016436E0	1.0443852259E0
108	1.5121287506E0	1.5525756214E0	1.5292561578E0	1.3856096877E0	1.1136967902E0	1.7711099913E0	1.4679429403E0	1.7669394174E0	1.2367221266E0	1.0447497173E0
109	1.5180881729E0	1.5549292473E0	1.5384928257E0	1.3891158728E0	1.1147449177E0	1.7702028008E0	1.4708839886E0	1.752644128E0	1.2422845198E0	1.0448520384E0
110	1.5280161264E0	1.5582955671E0	1.5433255757E0	1.3972726553E0	1.1167714483E0	1.7830996571E0	1.4717521453E0	1.7579043733E0	1.2460515407E0	1.0448801679E0
111	1.5341385018E0	1.5605998246E0	1.5532729169E0	1.4072581172E0	1.1193547086E0	1.7966068383E0	1.479966149E0	1.766821841E0	1.2483484397E0	1.0456784618E0
112	1.5397192711E0	1.5736734477E0	1.5583813304E0	1.4140035641E0	1.1198501587E0	1.7978005964E0	1.4784268156E0	1.7747764918E0	1.2531111753E0	1.0464877572E0
113	1.5456014579E0	1.5780145427E0	1.5702954527E0	1.4179791513E0	1.1212858948E0	1.8118549106E0	1.4829743393E0	1.7850218043E0	1.2545022089E0	1.0469064296E0
114	1.5488552828E0	1.5867711792E0	1.568488195E0	1.4184483407E0	1.1222289054E0	1.8179174504E0	1.4844061964E0	1.7950120777E0	1.2586064846E0	1.047290281E0
115	1.5560569787E0	1.588283568E0	1.5801932935E0	1.4242607777E0	1.1226379741E0	1.8311973099E0	1.4904492396E0	1.8045729973E0	1.2620232314E0	1.0476340484E0
116	1.563836042E0	1.5914381614E0	1.5886502439E0	1.4252758833E0	1.1230764992E0	1.8386856619E0	1.4970061746E0	1.8169289691E0	1.264244145E0	1.0482657144E0
117	1.5699453015E0	1.604377326E0	1.592382574E0	1.4267535218E0	1.1244122003E0	1.8499429183E0	1.5005727069E0	1.8166916316E0	1.267515807E0	1.0488258178E0
118	1.579826492E0	1.6063775565E0	1.5929570195E0	1.4348521283E0	1.1254778499E0	1.8558840916E0	1.5043904724E0	1.8249633179E0	1.2721826564E0	1.0492412831E0
119	1.5854838927E0	1.6132691771E0	1.5994874262E0	1.4349358425E0	1.1269814901E0	1.8657958518E0	1.5097914712E0	1.83142293E0	1.2728684521E0	1.050177571E0
120	1.5906467195E0	1.6177537833E0	1.6005074104E0	1.442351261E0	1.1287761523E0	1.8694891899E0	1.5125296197E0	1.8497551067E0	1.2785521569E0	1.0504309725E0
121	1.5908369872E0	1.627321368E0	1.6079463903E0	1.4467551677E0	1.1294019225E0	1.8803210899E0	1.516514236E0	1.8596988539E0	1.28228011E0	1.0508686431E0
122	1.5984682854E0	1.6287980067E0	1.6137107966E0	1.4512769041E0	1.1307053892E0	1.8944676634E0	1.5288678693E0	1.8593732528E0	1.286782037E0	1.0508688886E0
123	1.5964087714E0	1.6347636525E0	1.6198095526E0	1.4580989181E0	1.131780126E0	1.9006774437E0	1.5336471403E0	1.8664186034E0	1.2933089273E0	1.0516485885E0
124	1.6088834924E0	1.6379472224E0	1.6311927846E0	1.4648738342E0	1.1327497984E0	1.9044061538E0	1.5449108911E0	1.869026016E0	1.295033038E0	1.0515809817E0
125	1.6163079204E0	1.6415640862E0	1.6381788358E0	1.4691067558E0	1.1333216596E0	1.9158201003E0	1.5450679344E0	1.8763188662E0	1.2965488239E0	1.0517242584E0
126	1.6245131036E0	1.6475013903E0	1.6445525029E0	1.4716544044E0	1.1340301373E0	1.9282368582E0	1.5438919382E0	1.8919043369E0	1.3002108455E0	1.0528191858E0
127	1.6249830976E0	1.6527524175E0	1.6493157806E0	1.4763170654E0	1.1356158507E0	1.9212736022E0	1.5491285248E0	1.9067063131E0	1.301097097E0	1.0534107065E0
128	1.6418977552E0	1.660158539E0	1.6562511627E0	1.4764768743E0	1.1361427993E0	1.9336669857E0	1.5527720649E0	1.9125383828E0	1.3039837285E0	1.0540050607E0
129	1.6537416558E0	1.6650641288E0	1.6674878413E0	1.4792073368E0	1.1375212326E0	1.9479333978E0	1.5545645274E0	1.915429307E0	1.3033220805E0	1.0546763259E0
130	1.6590040617E0	1.6750809316E0	1.669879478E0	1.4815693951E0	1.1383159017E0	1.9558513676E0	1.5604419996E0	1.9234746876E0	1.3080413292E0	1.0549788953E0
131	1.6613790281E0	1.6793448346E0	1.6834200672E0	1.4885591766E0	1.1394937929E0	1.9625435552E0	1.5589457253E0	1.9279743595E0	1.3101175064E0	1.0559874902E0
132	1.6652095847E0	1.6812355359E0	1.6887117922E0	1.4957313071E0	1.1412700778E0	1.9695292951E0	1.5638851398E0	1.9353355838E0	1.3157848639E0	1.0568439403E0
133	1.6858110995E0	1.6900332487E0	1.6924646508E0	1.4947102397E0	1.1424860455E0	1.9766604015E0	1.5677804734E0	1.94584995E0	1.3194519232E0	1.0572006539E0
134	1.6957590905E0	1.6971190908E0	1.697224938E0	1.5003178958E0	1.143224735E0	1.9768350601E0	1.5770038539E0	1.9654044065E0	1.3258656781E0	1.0569820041E0
135	1.7119468553E0	1.7024270594E0	1.7040422805E0	1.5057697196E0	1.1437151363E0	1.987105252E0	1.5840680963E0	1.9779818121E0	1.3286326035E0	1.0573044597E0
136	1.7258525321E0	1.7096003218E0	1.7095186126E0	1.5088970675E0	1.1452762183E0	1.9862381295E0	1.5888653523E0	1.9911596175E0	1.329832482E0	1.0578096125E0
137	1.7376881291E0	1.7197437174E0	1.7109500995E0	1.5118620121E0	1.1459032231E0	1.9984789191E0	1.5995758319E0	2.0054819258E0	1.3319837772E0	1.0582538268E0
138	1.7423781869E0	1.7375688128E0	1.7167150391E0	1.5140575509E0	1.1470945673E0	2.0021080483E0	1.6064810954E0	2.0198940268E0	1.3363214215E0	1.0589073171E0
139	1.7484205801E0	1.7485051733E0	1.7267578255E0	1.517215753E0	1.1482770598E0	2.0121960493E0	1.6126518403E0	2.0329559944E0	1.3399323062E0	1.0596674548E0
140	1.760707475E0	1.7504303008E0	1.7295763074E0	1.5229794385E0	1.1498888944E0	2.0302753806E0	1.6224641821E0	2.0419685392E0	1.3422634917E0	1.0605131487E0
141	1.7649959254E0	1.7602971774E0	1.7298928527E0	1.5294662564E0	1.1498780405E0	2.0385867717E0	1.6283069888E0	2.0607371833E0	1.3433219374E0	1.060730009E0
142	1.775952547E0	1.7557981162E0	1.7383873949E0	1.532199583E0	1.151176202E0	2.0474377765E0	1.6325666177E0	2.0718521625E0	1.3472771233E0	1.0614708317E0
143	1.7866744941E0	1.7710254349E0	1.7458364862E0	1.5371968505E0	1.1527971243E0	2.0526526793E0	1.6399293056E0	2.0756668457E0	1.3498296428E0	1.0622018044E0
144	1.7982275253E0	1.7752066598E0	1.7543671161E0	1.5425684672E0	1.1542854609E0	2.0668497882E0	1.64628142E0	2.0814124537E0	1.3529479652E0	1.0629732765E0
145	1.813740356E0	1.783964878E0	1.7655617939E0	1.5464210863E0	1.1541590938E0	2.0771719706E0	1.6518499574E0	2.0988220517E0	1.3605063942E0	1.0635313341E0
146	1.825493726E0	1.7891728907E0	1.7753436269E0	1.5562034796E0	1.1556066539E0	2.0907399557E0	1.6549644349E0	2.1099998205E0	1.3632275872E0	1.0639602721E0
147	1.8312101677E0	1.8018208272E0	1.7851663299E0	1.5585084423E0	1.1562670432E0	2.0963693328E0	1.6602548251E0	2.1184543306E0	1.3678690101E0	1.064162798E0
148	1.844112957E0	1.802349493E0	1.7933788973E0	1.5630755089E0	1.1588535523E0	2.1011442163E0	1.6694873534E0	2.1262971966E0	1.3700791561E0	1.0650335866E0
149	1.853616151E0	1.8138128514E0	1.7989371529E0	1.5682123486E0	1.1585650413E0	2.108198071E0	1.6780654305E0	2.132734178E0	1.3753905797E0	1.0653170595E0
150	1.8670847163E0	1.8129519222E0	1.8062635316E0	1.5746130061E0	1.1585634389E0	2.1178286581E0	1.6802316093E0	2.1423116713E0	1.3759814602E0	1.0653648481E0
151	1.8726286936E0	1.8250401405E0	1.8147603816E0	1.5787756734E0	1.1600241316E0	2.1355661603E0	1.6828164396E0	2.1496167014E0	1.3749555825E0	1.0659833473E0
152	1.8803509513E0	1.8341341257E0	1.820868081E0	1.5821237378E0	1.160778037E0	2.1488932138E0	1.6955743744E0	2.1638584898E0	1.3763213118E0	1.0663657382E0
